Regions;Year;Technology;Electricity Installed Capacity (MW);log_expol;area_potential;tech_potential
DNK;2057;Offshore wind energy;;79166.73410307577;819421.6601524331;958723.3423783467
DNK;2057;Onshore wind energy;;13766.00815265008;32014.769887621504;37457.28076851716
DNK;2057;Solar photovoltaic;;52571.761145551616;44933.12918423215;52571.761145551616
DNK;2058;Offshore wind energy;;86965.38241610897;819421.6601524331;962820.4506791088
DNK;2058;Onshore wind energy;;14113.390863072369;32014.769887621504;37617.354617955265
DNK;2058;Solar photovoltaic;;52796.42679147278;44933.12918423215;52796.42679147278
DNK;2059;Offshore wind energy;;95451.79739366028;819421.6601524331;966917.5589798711
DNK;2059;Onshore wind energy;;14464.453476329494;32014.769887621504;37777.42846739337
DNK;2059;Solar photovoltaic;;53021.09243739394;44933.12918423215;53021.09243739394
DNK;2060;Offshore wind energy;;104670.40443478199;819421.6601524331;971014.6672806332
DNK;2060;Onshore wind energy;;14818.984321532947;32014.769887621504;37937.50231683148
DNK;2060;Solar photovoltaic;;53245.7580833151;44933.12918423215;53245.7580833151
EGY;2000;Onshore wind energy;74.0;;925733.7002023669;819274.3246790947
EGY;2000;Solar photovoltaic;0.1;;931894.3849357214;824726.5306681134
EGY;2001;Onshore wind energy;74.0;;925733.7002023669;823902.9931801066
EGY;2001;Solar photovoltaic;0.5;;931894.3849357214;829386.002592792
EGY;2002;Onshore wind energy;74.0;;925733.7002023669;828531.6616811184
EGY;2002;Solar photovoltaic;0.6;;931894.3849357214;834045.4745174707
EGY;2003;Onshore wind energy;74.0;;925733.7002023669;833160.3301821302
EGY;2003;Solar photovoltaic;0.6;;931894.3849357214;838704.9464421492
EGY;2004;Onshore wind energy;150.0;;925733.7002023669;837788.998683142
EGY;2004;Solar photovoltaic;0.6;;931894.3849357214;843364.4183668279
EGY;2005;Onshore wind energy;150.0;;925733.7002023669;842417.6671841539
EGY;2005;Solar photovoltaic;0.6;;931894.3849357214;848023.8902915064
EGY;2006;Onshore wind energy;235.0;;925733.7002023669;847046.3356851657
EGY;2006;Solar photovoltaic;0.6;;931894.3849357214;852683.3622161851
EGY;2007;Onshore wind energy;315.0;;925733.7002023669;851675.0041861776
EGY;2007;Solar photovoltaic;0.7;;931894.3849357214;857342.8341408637
EGY;2008;Onshore wind energy;395.0;;925733.7002023669;856303.6726871894
EGY;2008;Solar photovoltaic;0.9;;931894.3849357214;862002.3060655423
EGY;2009;Onshore wind energy;440.0;;925733.7002023669;860932.3411882012
EGY;2009;Solar photovoltaic;1.3;;931894.3849357214;866661.7779902209
EGY;2010;Onshore wind energy;555.0;;925733.7002023669;865561.009689213
EGY;2010;Solar photovoltaic;15.0;;931894.3849357214;871321.2499148995
EGY;2011;Onshore wind energy;555.0;;925733.7002023669;870189.6781902249
EGY;2011;Solar photovoltaic;15.0;;931894.3849357214;875980.7218395781
EGY;2012;Onshore wind energy;555.0;;925733.7002023669;874818.3466912367
EGY;2012;Solar photovoltaic;15.0;;931894.3849357214;880640.1937642568
EGY;2013;Onshore wind energy;555.0;;925733.7002023669;879447.0151922486
EGY;2013;Solar photovoltaic;15.0;;931894.3849357214;885299.6656889353
EGY;2014;Onshore wind energy;555.0;;925733.7002023669;884075.6836932604
EGY;2014;Solar photovoltaic;15.0;;931894.3849357214;889959.137613614
EGY;2015;Onshore wind energy;755.0;;925733.7002023669;888704.3521942722
EGY;2015;Solar photovoltaic;16.0;;931894.3849357214;894618.6095382925
EGY;2016;Onshore wind energy;755.0;;925733.7002023669;893333.0206952841
EGY;2016;Solar photovoltaic;39.0;;931894.3849357214;899278.0814629712
EGY;2017;Onshore wind energy;755.0;;925733.7002023669;897961.6891962959
EGY;2017;Solar photovoltaic;160.0;;931894.3849357214;903937.5533876497
EGY;2018;Onshore wind energy;1130.0;;925733.7002023669;902590.3576973077
EGY;2018;Solar photovoltaic;744.2;;931894.3849357214;908597.0253123284
EGY;2019;Onshore wind energy;1132.0;;925733.7002023669;907219.0261983196
EGY;2019;Solar photovoltaic;1627.2;;931894.3849357214;913256.497237007
EGY;2020;Onshore wind energy;1380.0;;925733.7002023669;911847.6946993314
EGY;2020;Solar photovoltaic;1623.0;;931894.3849357214;917915.9691616856
EGY;2021;Onshore wind energy;1640.0;;925733.7002023669;916476.3632003432
EGY;2021;Solar photovoltaic;1642.5;;931894.3849357214;922575.4410863642
EGY;2022;Onshore wind energy;1642.5;;925733.7002023669;921105.0317013551
EGY;2022;Solar photovoltaic;1704.0;;931894.3849357214;927234.9130110428
EGY;2023;Onshore wind energy;1890.0;1915.368112947947;925733.7002023669;925733.7002023669
EGY;2023;Solar photovoltaic;1836.0;2226.170106831308;931894.3849357214;931894.3849357214
EGY;2024;Onshore wind energy;;2167.391019136227;925733.7002023669;930362.3687033787
EGY;2024;Solar photovoltaic;;2834.2887807952175;931894.3849357214;936553.8568604001
EGY;2025;Onshore wind energy;;2452.5021285049493;925733.7002023669;934991.0372043906
EGY;2025;Solar photovoltaic;;3607.992911193406;931894.3849357214;941213.3287850786
EGY;2026;Onshore wind energy;;2775.025199471514;925733.7002023669;939619.7057054024
EGY;2026;Solar photovoltaic;;4592.039555422935;931894.3849357214;945872.8007097573
EGY;2027;Onshore wind energy;;3139.8432758308263;925733.7002023669;944248.3742064142
EGY;2027;Solar photovoltaic;;5843.079039800486;931894.3849357214;950532.2726344358
EGY;2028;Onshore wind energy;;3552.469429744847;925733.7002023669;948877.0427074261
EGY;2028;Solar photovoltaic;;7432.689135353361;931894.3849357214;955191.7445591144
EGY;2029;Onshore wind energy;;4019.126002831492;925733.7002023669;953505.7112084379
EGY;2029;Solar photovoltaic;;9451.105206302866;931894.3849357214;959851.2164837931
EGY;2030;Onshore wind energy;;4546.833238309601;925733.7002023669;958134.3797094497
EGY;2030;Solar photovoltaic;;12011.75688731371;931894.3849357214;964510.6884084716
EGY;2031;Onshore wind energy;;5143.508253363215;925733.7002023669;962763.0482104616
EGY;2031;Solar photovoltaic;;15256.706401575055;931894.3849357214;969170.1603331503
EGY;2032;Onshore wind energy;;5818.075348277851;925733.7002023669;967391.7167114734
EGY;2032;Solar photovoltaic;;19363.03965621929;931894.3849357214;973829.6322578288
EGY;2033;Onshore wind energy;;6580.588682195208;925733.7002023669;972020.3852124852
EGY;2033;Solar photovoltaic;;24550.16988770498;931894.3849357214;978489.1041825075
EGY;2034;Onshore wind energy;;7442.368357630983;925733.7002023669;976649.0537134971
EGY;2034;Solar photovoltaic;;31087.84779843503;931894.3849357214;983148.576107186
EGY;2035;Onshore wind energy;;8416.150938224066;925733.7002023669;981277.7222145089
EGY;2035;Solar photovoltaic;;39304.39563650918;931894.3849357214;987808.0480318647
EGY;2036;Onshore wind energy;;9516.255365064195;925733.7002023669;985906.3907155208
EGY;2036;Solar photovoltaic;;49594.25229040736;931894.3849357214;992467.5199565433
EGY;2037;Onshore wind energy;;10758.765121803828;925733.7002023669;990535.0592165326
EGY;2037;Solar photovoltaic;;62423.29078849711;931894.3849357214;997126.9918812219
EGY;2038;Onshore wind energy;;12161.727309378472;925733.7002023669;995163.7277175444
EGY;2038;Solar photovoltaic;;78329.53088401126;931894.3849357214;1001786.4638059005
EGY;2039;Onshore wind energy;;13745.369004977965;925733.7002023669;999792.3962185562
EGY;2039;Solar photovoltaic;;97915.86650083751;931894.3849357214;1006445.9357305791
EGY;2040;Onshore wind energy;;15532.330869331616;925733.7002023669;1004421.0647195681
EGY;2040;Solar photovoltaic;;121830.44588089289;931894.3849357214;1011105.4076552577
EGY;2041;Onshore wind energy;;17547.91739822462;925733.7002023669;1009049.7332205799
EGY;2041;Solar photovoltaic;;150729.79242822994;931894.3849357214;1015764.8795799364
EGY;2042;Onshore wind energy;;19820.3624491113;925733.7002023669;1013678.4017215918
EGY;2042;Solar photovoltaic;;185220.342308835;931894.3849357214;1020424.3515046149
EGY;2043;Onshore wind energy;;22381.1076661811;925733.7002023669;1018307.0702226036
EGY;2043;Solar photovoltaic;;225776.75010998576;931894.3849357214;1025083.8234292936
EGY;2044;Onshore wind energy;;25265.090125663864;925733.7002023669;1022935.7387236154
EGY;2044;Solar photovoltaic;;272640.9402352433;931894.3849357214;1029743.2953539721
EGY;2045;Onshore wind energy;;28511.03387123185;925733.7002023669;1027564.4072246272
EGY;2045;Solar photovoltaic;;325714.50298671774;931894.3849357214;1034402.7672786508
EGY;2046;Onshore wind energy;;32161.737948242302;925733.7002023669;1032193.0757256391
EGY;2046;Solar photovoltaic;;384466.8655123144;931894.3849357214;1039062.2392033294
EGY;2047;Onshore wind energy;;36264.35101831005;925733.7002023669;1036821.7442266509
EGY;2047;Solar photovoltaic;;447888.4942434352;931894.3849357214;1043721.711128008
EGY;2048;Onshore wind energy;;40870.61959357246;925733.7002023669;1041450.4127276628
EGY;2048;Solar photovoltaic;;514516.5374873613;931894.3849357214;1048381.1830526866
EGY;2049;Onshore wind energy;;46037.09334267226;925733.7002023669;1046079.0812286746
EGY;2049;Solar photovoltaic;;582545.9262887952;931894.3849357214;1053040.6549773652
EGY;2050;Onshore wind energy;;51825.266789705616;925733.7002023669;1050707.7497296864
EGY;2050;Solar photovoltaic;;650014.1520691282;931894.3849357214;1057700.1269020438
EGY;2051;Onshore wind energy;;58301.6321059826;925733.7002023669;1055336.4182306982
EGY;2051;Solar photovoltaic;;715022.3263619075;931894.3849357214;1062359.5988267225
EGY;2052;Onshore wind energy;;65537.61271088576;925733.7002023669;1059965.08673171
EGY;2052;Solar photovoltaic;;775941.4056695116;931894.3849357214;1067019.0707514011
EGY;2053;Onshore wind energy;;73609.34228540341;925733.7002023669;1064593.755232722
EGY;2053;Solar photovoltaic;;831558.155025458;931894.3849357214;1071678.5426760796
EGY;2054;Onshore wind energy;;82597.24893243276;925733.7002023669;1069222.4237337338
EGY;2054;Solar photovoltaic;;881137.3574098186;931894.3849357214;1076338.0146007582
EGY;2055;Onshore wind energy;;92585.4001372242;925733.7002023669;1073851.0922347456
EGY;2055;Solar photovoltaic;;924403.4539323528;931894.3849357214;1080997.4865254369
EGY;2056;Onshore wind energy;;103660.56163905175;925733.7002023669;1078479.7607357574
EGY;2056;Solar photovoltaic;;961464.4047856326;931894.3849357214;1085656.9584501155
EGY;2057;Onshore wind energy;;115910.92329134379;925733.7002023669;1083108.4292367692
EGY;2057;Solar photovoltaic;;992707.611074724;931894.3849357214;1090316.4303747942
EGY;2058;Onshore wind energy;;129424.44864229145;925733.7002023669;1087737.0977377812
EGY;2058;Solar photovoltaic;;1018693.9660249574;931894.3849357214;1094975.9022994726
EGY;2059;Onshore wind energy;;144286.8136472687;925733.7002023669;1092365.766238793
EGY;2059;Solar photovoltaic;;1040066.9197122821;931894.3849357214;1099635.3742241513
EGY;2060;Onshore wind energy;;160578.91500345184;925733.7002023669;1096994.4347398048
EGY;2060;Solar photovoltaic;;1057483.9391986062;931894.3849357214;1104294.84614883
ESP;2000;Onshore wind energy;2206.0;;368831.4986654433;326415.8763189173
ESP;2000;Solar photovoltaic;10.0;;1101196.111640748;974558.5588020621
ESP;2001;Onshore wind energy;3397.0;;368831.4986654433;328260.03381224454
ESP;2001;Solar photovoltaic;13.0;;1101196.111640748;980064.5393602658
ESP;2002;Onshore wind energy;4891.0;;368831.4986654433;330104.1913055717
ESP;2002;Solar photovoltaic;17.0;;1101196.111640748;985570.5199184695
ESP;2003;Onshore wind energy;5945.0;;368831.4986654433;331948.3487988989
ESP;2003;Solar photovoltaic;22.0;;1101196.111640748;991076.5004766732
ESP;2004;Onshore wind energy;8317.0;;368831.4986654433;333792.50629222614
ESP;2004;Solar photovoltaic;33.0;;1101196.111640748;996582.481034877
ESP;2005;Onshore wind energy;9918.0;;368831.4986654433;335636.66378555336
ESP;2005;Solar photovoltaic;52.0;;1101196.111640748;1002088.4615930808
ESP;2006;Onshore wind energy;11722.0;;368831.4986654433;337480.8212788806
ESP;2006;Solar photovoltaic;130.0;;1101196.111640748;1007594.4421512845
ESP;2007;Onshore wind energy;14820.0;;368831.4986654433;339324.9787722078
ESP;2007;Solar photovoltaic;494.0;;1101196.111640748;1013100.4227094883
ESP;2008;Onshore wind energy;16555.0;;368831.4986654433;341169.136265535
ESP;2008;Solar photovoltaic;3384.0;;1101196.111640748;1018606.403267692
ESP;2009;Onshore wind energy;19176.0;;368831.4986654433;343013.29375886224
ESP;2009;Solar photovoltaic;3423.0;;1101196.111640748;1024112.3838258957
ESP;2010;Onshore wind energy;20693.0;;368831.4986654433;344857.45125218946
ESP;2010;Solar photovoltaic;3873.0;;1101196.111640748;1029618.3643840995
ESP;2011;Onshore wind energy;21529.0;;368831.4986654433;346701.6087455167
ESP;2011;Solar photovoltaic;4283.0;;1101196.111640748;1035124.3449423033
ESP;2012;Onshore wind energy;22789.0;;368831.4986654433;348545.7662388439
ESP;2012;Solar photovoltaic;4569.0;;1101196.111640748;1040630.3255005069
ESP;2013;Offshore wind energy;5.0;;123221.94489352938;117060.84764885291
ESP;2013;Onshore wind energy;22953.0;;368831.4986654433;350389.9237321711
ESP;2013;Solar photovoltaic;4690.0;;1101196.111640748;1046136.3060587107
ESP;2014;Offshore wind energy;5.0;;123221.94489352938;117676.95737332056
ESP;2014;Onshore wind energy;22920.0;;368831.4986654433;352234.08122549835
ESP;2014;Solar photovoltaic;4697.0;;1101196.111640748;1051642.2866169144
ESP;2015;Offshore wind energy;5.0;;123221.94489352938;118293.0670977882
ESP;2015;Onshore wind energy;22938.0;;368831.4986654433;354078.23871882557
ESP;2015;Solar photovoltaic;4704.0;;1101196.111640748;1057148.2671751182
ESP;2016;Offshore wind energy;5.0;;123221.94489352938;118909.17682225585
ESP;2016;Onshore wind energy;22985.0;;368831.4986654433;355922.39621215273
ESP;2016;Solar photovoltaic;4713.0;;1101196.111640748;1062654.247733322
ESP;2017;Offshore wind energy;5.0;;123221.94489352938;119525.2865467235
ESP;2017;Onshore wind energy;23119.479;;368831.4986654433;357766.55370547995
ESP;2017;Solar photovoltaic;4723.0;;1101196.111640748;1068160.2282915257
ESP;2018;Offshore wind energy;100.0;;123221.94489352938;120141.39627119114
ESP;2018;Onshore wind energy;23400.055;;368831.4986654433;359610.71119880717
ESP;2018;Solar photovoltaic;4763.607;;1101196.111640748;1073666.2088497295
ESP;2019;Offshore wind energy;110.0;;123221.94489352938;120757.5059956588
ESP;2019;Onshore wind energy;25585.076;;368831.4986654433;361454.8686921344
ESP;2019;Solar photovoltaic;8807.197;;1101196.111640748;1079172.189407933
ESP;2020;Offshore wind energy;130.0;;123221.94489352938;121373.61572012644
ESP;2020;Onshore wind energy;26814.19;;368831.4986654433;363299.0261854616
ESP;2020;Solar photovoltaic;10135.588;;1101196.111640748;1084678.1699661368
ESP;2021;Offshore wind energy;160.0;;123221.94489352938;121989.72544459408
ESP;2021;Onshore wind energy;27902.651;;368831.4986654433;365143.18367878883
ESP;2021;Solar photovoltaic;13715.196;;1101196.111640748;1090184.1505243406
ESP;2022;Offshore wind energy;200.0;;123221.94489352938;122605.83516906173
ESP;2022;Onshore wind energy;30108.764;;368831.4986654433;366987.34117211605
ESP;2022;Solar photovoltaic;23311.261;;1101196.111640748;1095690.1310825443
ESP;2023;Offshore wind energy;250.0;264.7393618567003;123221.94489352938;123221.94489352938
ESP;2023;Onshore wind energy;31020.764;33249.694039360205;368831.4986654433;368831.4986654433
ESP;2023;Solar photovoltaic;28712.261;27288.231273628928;1101196.111640748;1101196.111640748
ESP;2024;Offshore wind energy;;354.66396928438655;123221.94489352938;123838.05461799703
ESP;2024;Onshore wind energy;;35209.16682525335;368831.4986654433;370675.6561587705
ESP;2024;Solar photovoltaic;;35379.44538650378;1101196.111640748;1106702.0921989519
ESP;2025;Offshore wind energy;;475.03587035103544;123221.94489352938;124454.16434246468
ESP;2025;Onshore wind energy;;37273.682155875475;368831.4986654433;372519.8136520977
ESP;2025;Solar photovoltaic;;45785.523493205015;1101196.111640748;1112208.0727571556
ESP;2026;Offshore wind energy;;636.0867395549942;123221.94489352938;125070.27406693231
ESP;2026;Onshore wind energy;;39447.62147754061;368831.4986654433;374363.97114542493
ESP;2026;Solar photovoltaic;;59112.672193516155;1101196.111640748;1117714.0533153594
ESP;2027;Offshore wind energy;;851.4253635365183;123221.94489352938;125686.38379139996
ESP;2027;Onshore wind energy;;41735.39974357039;368831.4986654433;376208.12863875215
ESP;2027;Solar photovoltaic;;76089.3911414782;1101196.111640748;1123220.0338735632
ESP;2028;Offshore wind energy;;1139.1040343421066;123221.94489352938;126302.49351586761
ESP;2028;Onshore wind energy;;44141.44554785977;368831.4986654433;378052.2861320794
ESP;2028;Solar photovoltaic;;97567.68360437379;1101196.111640748;1128726.0144317667
